UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U107925,1,2,1036,Pr100428,Windows,Pr100428,3,1
U107926,1,1,214,Pr100933,iOS,Pr100933,3,0
U107927,0,0,125,Product101,Windows,Product101,0,0
U107928,1,1,178,Pr100030,Windows,Pr100030,1,0
U107929,1,0,896,Product101,Android,Product101,1,0
U107930,1,2,63,Pr100241,Android,Pr100241,1,1
U107931,2,4,51,Pr100308,Mac OS X,Pr100308,3,0
U107932,1,2,303,Product101,Windows,Product101,0,2
U107933,3,4,308,Pr100281,Windows,Pr100589,4,7
U107934,0,0,218,Product101,Windows,Product101,0,0
U107935,1,1,841,Pr100794,Windows,Pr100794,1,7
U107936,3,5,120,Pr100902,Windows,Pr100902,4,0
U107937,3,2,107,Pr100119,Android,Pr100119,2,0
U107938,1,1,266,Pr100234,Android,Pr100234,1,0
U107939,2,3,87,Pr100500,Windows,Pr100500,2,1
U107940,1,1,185,Pr100178,Windows,Pr100178,1,0
U107941,0,0,78,Product101,Windows,Product101,0,0
U107942,1,1,58,Pr100028,Windows,Pr100028,1,0
U107943,1,1,115,Product101,Windows,Product101,0,1
U107944,1,1,78,Pr100197,Windows,Pr100197,1,6
U107945,1,1,135,Pr100017,Windows,Pr100017,1,0
U107946,2,11,381,Pr100166,Windows,Pr100166,8,18
U107947,1,1,124,Pr100070,Android,Pr100070,1,0
U107948,1,2,112,Pr100152,Mac OS X,Pr100225,3,2
U107949,2,7,67,Pr100353,Windows,Pr100353,2,5
U107950,1,1,665,Pr100434,Windows,Pr100434,1,0
U107951,3,4,1946,Pr100014,Windows,Pr101072,5,3
U107952,2,3,1144,Pr100108,Android,Pr100039,1,1
U107953,2,6,1872,Pr100551,Windows,Pr100551,3,4
U107954,1,1,168,Pr100339,Windows,Pr100339,1,0
U107955,1,2,124,Pr100906,Mac OS X,Pr100906,1,0
U107957,1,1,313,Pr100498,Windows,Pr100498,1,0
U107958,1,2,372,Pr100254,Windows,Pr100254,2,6
U107959,2,2,392,Pr100877,Windows,Pr100877,1,0
U107960,1,1,743,Product101,Android,Product101,0,0
U107961,1,1,51,Pr100182,Android,Pr100182,1,0
U107962,1,1,775,Pr100200,Android,Pr100200,1,0
U107963,2,1,143,Pr100192,Windows,Pr100192,1,0
U107964,2,3,543,Pr101637,Android,Pr100676,2,0
U107965,1,1,72,Product101,Android,Product101,0,0
U107966,2,4,115,Pr100332,Windows,Pr101188,2,0
U107967,2,2,733,Pr100017,Android,Pr100017,4,0
U107968,2,4,172,Pr100166,Windows,Pr100390,3,3
U107970,0,1,1068,Pr100047,Windows,Pr100047,0,0
U107971,0,0,51,Product101,Android,Pr100319,0,0
U107972,0,0,53,Product101,Windows,Product101,0,0
U107973,1,1,1472,Pr100071,Windows,Pr100071,1,0
U107974,2,8,103,Pr100509,Windows,Pr100147,5,20
U107975,1,1,297,Pr100890,Android,Pr100890,1,0
U107976,2,2,968,Pr100234,Android,Pr100234,1,1
U107977,2,9,205,Pr100200,Mac OS X,Pr100200,5,26
U107978,1,2,857,Pr100014,Android,Pr100014,1,0
U107979,1,2,1104,Pr100051,Windows,Pr100051,3,3
U107980,2,3,147,Pr100279,Windows,Pr100279,4,2
U107981,2,3,1687,Pr100017,Mac OS X,Pr100044,2,1
U107982,2,2,236,Pr100115,Android,Pr100014,2,0
U107983,2,8,50,Pr101554,Windows,Pr100390,3,4
U107984,1,3,435,Pr100166,Mac OS X,Pr100166,2,6
U107985,1,3,874,Pr100014,Windows,Pr100014,5,10
U107986,1,5,170,Pr100145,Windows,Pr100145,4,6
U107987,0,3,106,Pr100850,Android,Pr100850,0,0
U107989,0,0,1307,Product101,Windows,Pr101178,0,0
U107990,1,1,705,Pr100003,Windows,Pr100003,1,0
U107991,1,2,959,Pr100726,Android,Pr100726,1,0
U107992,4,7,2153,Pr101312,Windows,Pr101312,8,5
U107993,0,0,109,Product101,Windows,Product101,0,0
U107994,3,4,78,Pr100166,Windows,Pr100166,14,26
U107995,2,5,166,Pr100888,Android,Pr100073,2,0
U107996,2,2,158,Pr100889,Windows,Pr100889,1,12
U107997,5,2,76,Pr100145,Android,Pr100145,4,12
U107998,1,2,198,Pr100436,Windows,Pr100436,0,10
U107999,0,1,78,Pr100058,Windows,Pr100058,0,0
U108000,1,1,644,Product101,Windows,Product101,0,9
U108001,2,2,69,Pr100403,Android,Pr100403,6,1
U108002,1,7,202,Pr100017,Android,Pr100040,12,23
U108003,1,1,44,Pr100061,Windows,Pr100061,2,2
U108004,5,33,249,Pr100608,Windows,Pr104774,20,33
U108005,1,6,398,Pr100859,Windows,Pr100859,7,1
U108006,2,4,43,Pr102252,Windows,Pr100060,5,5
U108007,1,1,65,Pr100753,iOS,Pr100753,1,0
U108008,1,1,48,Pr100782,Windows,Pr100782,2,83
U108009,1,1,468,Product101,Android,Product101,0,0
U108010,0,0,103,Product101,Windows,Product101,0,0
U108011,2,3,644,Pr100017,Windows,Pr100250,2,5
U108012,1,1,721,Pr100017,Android,Pr100017,1,0
U108013,6,7,71,Pr100095,Windows,Pr100095,21,15
U108014,2,3,794,Pr100166,Windows,Pr100390,2,5
U108015,1,0,707,Product101,Windows,Product101,0,0
U108016,1,2,719,Pr100655,iOS,Pr100044,1,0
U108017,2,10,738,Pr100167,Mac OS X,Pr100167,2,3
U108018,2,5,209,Pr100401,Mac OS X,Pr100401,5,7
U108019,3,1,551,Pr100237,Windows,Pr100237,4,5
U108020,1,6,110,Pr100901,Android,Pr100051,3,6
U108021,1,1,234,Product101,Mac OS X,Product101,0,14
U108022,1,1,842,Pr100192,Linux,Pr100192,1,0
U108024,1,2,1928,Pr100166,Android,Pr100390,3,3
U108025,4,21,796,Pr100017,Windows,Pr104722,14,43
U108026,2,4,196,Pr100581,Android,Pr100581,3,0
U108027,5,13,737,Pr100017,Linux,Pr100152,15,38
U108028,1,2,226,Pr100147,Mac OS X,Pr100147,1,0
U108029,1,2,1119,Pr100325,Android,Pr100325,2,2
U108030,3,12,61,Pr100622,Android,Pr100073,2,0
U108031,3,2,535,Pr100444,Android,Pr100444,4,1
U108032,1,3,475,Pr100250,Windows,Pr100250,1,0
U108033,1,1,79,Pr100850,Android,Pr100850,1,0
U108034,2,4,687,Pr100086,Windows,Pr100458,3,2
U108035,3,14,944,Pr100287,Windows,Pr100134,3,0
U108036,1,1,156,Pr101058,Android,Pr101058,1,0
U108037,3,5,121,Pr100142,Windows,Pr100630,2,2
U108038,1,1,389,Pr100166,Ubuntu,Pr100166,1,0
U108039,3,3,194,Pr100340,Windows,Pr100340,1,26
U108040,1,1,153,Pr100017,Android,Pr100017,1,0
U108041,2,10,348,Pr101330,Windows,Pr100193,8,2
U108042,2,2,64,Pr100486,Windows,Pr100486,2,2
U108043,0,0,440,Product101,Windows,Product101,0,0
U108044,2,2,190,Pr100017,Windows,Pr100017,1,7
U108045,1,2,95,Pr100912,Windows,Pr100912,1,0
U108046,1,1,295,Pr101039,Android,Pr101039,1,0
U108047,1,6,411,Pr100166,Windows,Pr104232,3,6
U108048,2,2,367,Pr100072,Windows,Pr100083,3,1
U108049,1,2,150,Pr100017,Windows,Pr100017,2,2
U108050,4,3,153,Pr100206,Windows,Pr100108,6,0
U108051,1,1,417,Pr100673,Windows,Pr100673,1,2
U108052,1,2,280,Pr100017,Windows,Pr100017,2,1
U108053,2,2,447,Pr100130,Windows,Pr100130,4,0
U108054,1,1,51,Pr101692,Mac OS X,Pr101692,2,0
U108055,1,1,445,Pr100102,Android,Pr100102,1,22
U108056,1,6,102,Pr100095,Windows,Pr100095,6,10
U108057,1,2,57,Pr100275,Windows,Pr100275,1,1
U108058,2,4,131,Pr100760,Windows,Pr100760,4,4
U108059,3,5,343,Pr100390,Windows,Pr100390,4,3
U108060,1,1,46,Pr100102,Android,Pr100102,1,0
U108061,1,1,638,Pr100219,Linux,Pr100219,1,1
U108062,2,1,160,Pr100366,Windows,Pr100366,3,2
U108063,2,5,44,Pr100005,Windows,Pr100060,1,30
U108064,2,4,184,Pr100102,Android,Pr100102,5,12
U108065,1,1,83,Pr100088,Android,Pr100088,1,2
U108066,1,5,1697,Pr100366,Windows,Pr100047,0,1
U108067,0,1,255,Product101,Android,Product101,0,0
U108068,3,4,379,Pr100869,Windows,Pr100283,3,6
U108069,2,2,2034,Pr100613,Mac OS X,Pr100613,1,3
U108070,1,5,238,Pr100123,Windows,Pr100137,0,0
U108072,0,1,116,Pr100067,Windows,Pr100067,0,0
U108073,1,4,958,Pr106667,Android,Pr100115,1,0
U108074,1,2,217,Pr100732,Windows,Pr100732,1,1
U108075,3,7,342,Pr100492,Android,Pr101215,5,1
U108076,3,2,309,Pr100417,Windows,Pr100417,5,0
U108077,0,2,700,Pr100561,Windows,Pr100561,0,0
U108078,1,2,49,Pr100281,Android,Pr100281,2,0
U108079,2,2,56,Pr100141,Windows,Pr100141,1,3
U108080,1,9,509,Pr100387,Windows,Pr100223,7,12
U108082,1,3,260,Pr100344,Windows,Pr100344,1,0
U108083,1,2,104,Pr100850,Windows,Pr100850,3,1
U108084,2,12,81,Pr101058,Windows,Pr100061,2,14
U108085,1,3,874,Pr100145,Android,Pr100145,3,1
U108086,4,9,62,Pr102074,Windows,Pr100064,5,9
U108087,3,9,944,Pr100406,Windows,Pr100352,7,1
U108088,3,4,795,Pr100501,Windows,Pr100501,2,0
U108089,1,3,51,Pr100095,Android,Pr100095,1,1
U108090,1,2,241,Pr100234,Android,Pr100234,1,0
U108091,0,1,1105,Product101,Linux,Product101,0,0
U108093,2,7,124,Pr100417,Windows,Pr100470,5,12
U108094,1,1,498,Product101,Android,Pr100635,0,1
U108095,1,1,134,Product101,Mac OS X,Product101,0,0
U108096,1,3,50,Pr100959,Windows,Pr100936,3,2
U108097,1,1,160,Pr100017,Android,Pr100017,1,5
U108098,2,2,413,Pr100274,Android,Pr100274,1,0
U108099,1,1,1074,Pr100200,iOS,Pr100200,1,0
U108100,0,1,1215,Product101,Mac OS X,Product101,0,0
U108101,1,9,1195,Pr101008,Android,Pr100014,1,0
U108102,1,3,71,Pr100378,Windows,Pr100901,2,0
U108103,1,1,135,Pr100274,Android,Pr100274,1,0
U108104,1,1,125,Pr100234,Android,Pr100234,1,0
U108105,3,10,60,Pr100113,Windows,Pr100471,1,18
U108106,2,3,46,Pr100017,Mac OS X,Pr100263,8,3
U108107,2,11,82,Pr100095,Windows,Pr100072,10,9
U108108,0,2,385,Pr101355,Android,Pr101355,0,0
U108109,1,7,707,Pr100044,Mac OS X,Pr102731,7,1
U108110,2,5,60,Pr100240,Android,Pr100390,5,6
U108111,1,4,107,Pr100017,Windows,Pr101030,3,9
U108112,4,7,81,Pr100166,Windows,Pr100095,14,20
U108113,3,1,174,Pr100166,Windows,Pr100166,2,0
U108114,2,6,49,Pr100063,Mac OS X,Pr107273,2,31
U108115,3,8,472,Pr100017,Windows,Pr100445,2,4
U108116,3,2,84,Pr100200,iOS,Pr100102,5,13
U108117,1,1,91,Pr100355,Windows,Pr100355,1,0
U108118,1,2,208,Pr100234,Android,Pr100352,6,1
U108120,2,3,83,Product101,Android,Pr100023,0,0
U108121,3,14,490,Pr100017,Android,Pr101108,15,25
U108122,2,3,845,Pr100782,Windows,Pr100782,3,1
U108123,1,1,63,Pr100017,Windows,Pr100017,1,0
U108124,2,12,967,Pr100390,Windows,Pr100390,7,4
U108125,1,3,1257,Pr100411,Windows,Pr100411,2,0
U108127,4,10,1178,Pr100390,Windows,Pr103004,29,20
U108128,3,3,586,Pr100102,Android,Pr100040,5,7
U108129,1,0,150,Product101,Windows,Product101,1,0
U108130,1,1,262,Product101,Windows,Product101,0,25
U108131,2,19,1517,Pr100287,Windows,Pr100287,3,9
U108132,0,0,95,Product101,Windows,Pr100036,0,0
U108133,1,4,190,Pr100486,Windows,Pr100426,5,9
U108134,1,1,438,Product101,Windows,Product101,0,3
U108135,1,1,190,Product101,Windows,Product101,0,20
U108137,1,1,1162,Product101,Android,Product101,1,1
U108139,1,1,214,Pr100039,Android,Pr100039,1,0
U108140,1,1,110,Product101,Windows,Product101,0,5
U108141,1,1,995,Pr100543,Windows,Pr100543,1,0
U108142,2,4,786,Pr101559,Windows,Pr100269,1,1
U108143,1,1,1154,Pr101026,Android,Pr101026,1,2
U108144,3,6,70,Pr100219,Windows,Pr100219,8,8
U108145,1,1,63,Pr100005,Windows,Pr100005,1,0
U108146,3,1,138,Pr100325,Android,Pr100325,4,0
U108147,4,3,55,Pr100166,Windows,Pr100166,6,8
U108148,1,1,58,Pr100341,Android,Pr100341,1,0
U108149,1,3,433,Pr104768,Android,Pr104768,1,4
U108150,1,2,444,Pr100017,Windows,Pr100017,1,2
U108151,3,4,320,Pr100788,Android,Pr100073,5,0
U108152,1,1,46,Product101,Android,Product101,0,2
U108153,1,2,359,Pr100000,Windows,Pr100000,2,1
U108154,1,1,266,Pr100019,Android,Pr100019,1,4
U108155,2,3,76,Pr104465,Windows,Pr104465,3,3
U108156,2,2,58,Pr100010,Android,Pr100010,3,1
U108157,2,3,99,Pr100453,Android,Pr100453,2,0
U108158,1,2,1850,Pr100044,Windows,Pr100044,1,3
U108159,0,2,520,Pr100578,Ubuntu,Pr100578,0,0
U108160,1,4,335,Pr100017,Mac OS X,Pr100578,1,0
U108161,3,2,457,Pr100102,Android,Pr100102,1,0
U108162,4,1,85,Pr100656,Android,Pr100656,8,0
U108163,1,2,67,Pr100028,Windows,Pr100209,2,0
U108164,1,1,819,Pr100252,Windows,Pr100252,1,0
U108165,1,5,603,Pr100339,Android,Pr100148,2,1
U108167,2,2,68,Pr100850,Android,Pr100251,2,1
U108168,1,1,549,Pr100340,Android,Pr100340,1,2
U108169,1,1,473,Pr100283,Windows,Pr100283,1,1
U108170,1,1,49,Product101,Windows,Pr100086,0,0
U108171,1,1,1038,Pr102124,Windows,Pr102124,1,0
U108172,1,4,283,Pr101008,Windows,Pr101008,2,3
U108173,2,2,374,Product101,Windows,Pr101101,0,11
U108174,1,7,690,Pr100363,Windows,Pr100166,11,18
U108175,2,8,1123,Pr100561,Windows,Pr101301,7,10
U108176,3,3,107,Pr100248,Ubuntu,Pr100248,2,24
U108177,1,5,109,Pr100742,Windows,Pr100742,2,5
U108178,1,3,961,Pr101251,Windows,Pr100676,1,0
U108179,2,2,1563,Pr100086,Windows,Pr100036,2,1
U108181,2,2,87,Product101,Windows,Product101,0,2
U108182,1,2,119,Pr100141,Windows,Pr100141,0,14
U108183,2,5,227,Pr100457,Mac OS X,Pr100773,3,4
U108184,5,14,386,Pr100166,Windows,Pr100166,7,11
U108185,2,6,132,Pr100869,Windows,Pr100030,2,4
U108186,1,1,601,Pr100202,Windows,Pr100202,1,0
U108187,1,2,78,Pr100991,Android,Pr100991,1,3
U108188,1,6,943,Pr100113,Windows,Pr100014,2,0
U108189,0,1,49,Product101,Windows,Product101,0,0
U108190,3,9,59,Pr100123,Windows,Pr100123,15,16
U108191,5,18,189,Pr100390,Ubuntu,Pr100040,34,47
U108192,1,3,140,Pr101181,Windows,Pr101181,0,0
U108193,1,2,520,Pr100234,Android,Pr100234,4,2
U108194,0,4,1801,Pr100355,Windows,Pr100355,0,0
U108195,2,2,121,Pr100017,Windows,Pr100017,3,7
U108196,1,3,404,Pr100307,Android,Pr101225,2,0
U108198,3,9,1045,Pr101249,Android,Pr100767,1,1
U108199,1,3,148,Pr100141,Windows,Pr100141,2,0
U108200,1,1,275,Pr100206,Windows,Pr100206,1,0
U108201,1,1,238,Pr100885,Linux,Pr100885,1,0
U108202,1,3,791,Pr100850,Windows,Pr100453,4,0
U108203,2,3,424,Pr100359,Android,Pr100359,2,0
U108204,1,4,652,Pr101640,Windows,Pr100178,1,2
U108205,1,1,346,Pr100676,Android,Pr100676,1,0
U108206,2,3,1450,Pr100017,Windows,Pr100444,3,73
U108207,4,7,1150,Pr100137,Windows,Pr100906,6,3
U108208,1,1,371,Pr100390,Windows,Pr100390,1,0
U108210,1,2,115,Pr102649,Android,Pr102649,1,1
U108211,1,1,482,Pr102226,Windows,Pr102226,1,1
U108212,3,7,234,Pr100725,Windows,Pr100026,5,5
U108213,1,6,405,Pr101042,Mac OS X,Pr100515,3,6
U108214,2,1,90,Pr100234,Android,Pr100234,2,0
U108215,2,4,73,Pr100977,Windows,Pr100977,1,1
U108216,2,11,1120,Pr100925,Windows,Pr100019,2,6
U108217,1,3,990,Pr101421,Windows,Pr101421,1,0
U108218,1,1,1192,Product101,Windows,Product101,0,0
U108220,1,1,70,Product101,Windows,Product101,0,1
U108221,1,7,708,Pr100390,Ubuntu,Pr100014,1,0
U108222,1,2,236,Pr101013,Windows,Pr101064,1,0
U108223,3,4,414,Pr100368,Windows,Pr100366,4,11
U108224,2,7,502,Pr100170,Windows,Pr100534,3,28
U108225,1,1,1365,Pr101289,Windows,Pr101289,1,0
U108226,2,10,1032,Pr100735,Windows,Pr100359,2,26
U108228,1,1,669,Pr100324,Linux,Pr100324,1,1
U108229,1,1,279,Product101,Windows,Product101,0,0
U108231,4,15,147,Pr100166,Windows,Pr100166,24,36
U108232,2,2,50,Pr103498,Android,Pr103498,2,0
U108233,1,1,788,Product101,Windows,Product101,0,1
U108234,1,2,239,Pr100885,Android,Pr100629,2,1
U108235,2,10,302,Pr100941,Mac OS X,Pr101956,7,2
U108236,0,1,49,Pr100200,Windows,Pr100200,0,0
U108237,2,2,434,Pr100011,Windows,Pr100011,1,2
U108238,0,1,78,Pr100282,Android,Pr100282,0,0
U108239,1,2,637,Pr100450,Windows,Pr100450,2,1
U108240,1,1,49,Pr100080,Android,Pr100080,2,0
U108241,1,1,61,Pr100026,Windows,Pr100026,3,0
U108242,0,0,636,Product101,Windows,Product101,0,0
U108243,1,1,167,Product101,Android,Product101,0,5
U108244,1,3,818,Product101,Windows,Product101,0,0
U108245,1,3,107,Pr100152,Linux,Pr100001,0,4
U108246,2,4,54,Pr100612,Android,Pr100612,2,0
U108247,1,3,78,Pr100599,Android,Pr100236,1,0
U108248,3,2,511,Pr100064,Windows,Pr101105,2,5
U108249,1,1,368,Pr100157,Windows,Pr100157,1,0
U108250,1,2,166,Pr100579,Windows,Pr100436,1,0
U108251,1,1,397,Pr100234,Android,Pr100234,1,0
U108252,2,5,73,Pr100145,Android,Pr100234,7,1
U108253,1,1,385,Pr100920,Ubuntu,Pr100920,1,0
U108254,1,0,521,Product101,Mac OS X,Pr100206,2,0
U108256,5,10,1274,Pr100788,Windows,Pr100962,6,3
U108257,2,1,71,Pr100071,Windows,Pr100071,1,37
U108258,1,1,67,Product101,Android,Product101,0,0
U108259,1,3,163,Pr100428,Windows,Pr100872,2,1
U108260,1,7,107,Pr100872,Android,Pr100219,11,5
U108261,2,10,1008,Pr100877,Mac OS X,Pr100877,3,9
U108262,0,0,59,Product101,Windows,Pr100393,0,0
U108263,2,4,1703,Pr100102,Windows,Pr100113,2,13
U108264,2,2,239,Pr100020,Android,Pr100020,7,3
U108265,3,3,777,Pr101320,Android,Pr100234,4,0
U108266,1,2,82,Pr100321,Windows,Pr100321,1,51
U108267,1,1,255,Product101,Windows,Product101,0,2
U108269,1,1,173,Pr102229,Android,Pr102229,1,0
U108270,1,8,98,Pr100123,Windows,Pr100656,13,9
U108271,1,1,548,Pr100339,Windows,Pr100339,1,0
U108272,1,5,52,Pr100595,Windows,Pr100072,4,9
U108273,1,1,338,Pr100276,Windows,Pr100276,1,0
U108274,1,1,339,Product101,Android,Product101,1,1
U108275,4,4,438,Pr100374,Windows,Pr100064,2,3
U108276,0,2,623,Pr101580,Android,Pr101580,0,0
U108277,2,2,1895,Pr100017,Windows,Pr100017,1,65
U108278,3,4,67,Pr100017,Android,Pr100086,3,1
U108279,1,4,74,Pr100219,Windows,Pr100219,4,5
U108280,1,1,752,Pr101241,Android,Pr101241,2,0
U108281,6,28,923,Pr100557,Windows,Pr100234,29,53
U108282,2,3,49,Pr100072,Windows,Pr100017,3,1
U108283,1,2,102,Product101,Windows,Pr100200,0,9
U108285,1,3,499,Pr100872,Windows,Pr100872,5,2
U108286,4,7,787,Pr100593,Windows,Pr102165,19,27
U108287,0,2,68,Pr100436,Windows,Pr100436,0,0
U108288,2,2,54,Pr100470,Android,Pr100470,1,1
U108289,2,3,229,Pr100339,Mac OS X,Pr104826,3,3
U108290,1,1,123,Pr100393,Windows,Pr100393,1,0
U108291,1,3,110,Pr100329,Windows,Pr100329,0,2
U108292,2,4,520,Pr100557,Android,Pr100470,3,0
U108293,6,14,346,Pr100986,Android,Pr100108,13,21
U108294,6,7,715,Pr100102,Android,Pr100108,9,24
U108295,0,0,551,Product101,Windows,Product101,0,0
U108296,1,2,256,Pr100743,Android,Pr100743,1,0
U108297,3,6,1098,Pr100017,Windows,Pr100108,9,6
U108298,1,7,302,Pr100732,Windows,Pr101611,9,21
U108299,1,8,247,Pr100017,Windows,Pr101013,1,0
U108300,2,3,74,Pr100219,Windows,Pr100901,9,2
U108301,1,3,57,Pr100102,Android,Pr100484,1,2
U108302,1,1,66,Pr100010,Android,Pr100010,1,0
U108303,0,0,53,Product101,Android,Pr100633,0,0
U108304,1,1,882,Pr100501,Windows,Pr100501,1,0
U108305,2,1,1056,Pr100761,Windows,Pr100761,3,0
U108306,4,4,240,Pr100181,Windows,Pr101037,2,3
U108307,1,2,1463,Pr100573,Windows,Pr100872,1,0
U108308,1,1,177,Pr100126,Windows,Pr100126,1,0
U108309,1,3,743,Pr100072,Android,Pr100072,2,6
U108310,1,1,48,Pr100962,Windows,Pr100962,4,2
U108311,1,1,230,Product101,Windows,Product101,0,1
U108313,6,11,257,Pr100301,Windows,Pr100355,13,27
U108314,0,0,938,Product101,Windows,Pr100051,0,0
U108315,1,1,80,Pr100234,Android,Pr100234,1,2
U108316,1,0,861,Product101,Android,Product101,1,0
U108317,1,1,471,Pr100097,iOS,Pr100097,1,0
U108318,1,10,579,Pr100166,Android,Pr101058,1,3
U108319,2,6,49,Pr100219,Mac OS X,Pr100219,4,4
U108321,1,2,145,Pr100086,Windows,Pr100339,1,0
U108322,3,8,76,Pr101137,Android,Pr100953,11,2
U108323,2,5,362,Pr100152,Windows,Pr100152,4,24
U108324,1,4,231,Pr100296,Windows,Pr100017,3,2
U108325,1,2,76,Pr100147,iOS,Pr100012,1,0
U108326,1,1,345,Pr100014,Android,Pr100014,1,1
U108327,1,2,353,Pr100234,Android,Pr100234,1,2
U108328,1,1,191,Product101,Android,Pr100290,0,0
U108329,0,2,81,Pr100166,Windows,Pr100453,0,0
U108330,1,2,74,Pr100910,Windows,Pr100219,2,0
U108331,1,1,57,Pr102651,Windows,Pr102651,1,0
U108332,0,0,467,Product101,Windows,Product101,0,0
U108333,1,1,47,Pr100533,Android,Pr100533,1,0
U108334,2,1,341,Product101,Windows,Product101,0,22
U108335,2,7,509,Pr100086,Windows,Pr100209,2,0
U108336,2,4,146,Pr100994,Android,Pr100994,3,1
U108337,1,1,186,Pr100113,Windows,Pr100113,1,0
U108338,1,1,846,Pr100870,Windows,Pr100870,2,0
U108339,2,13,549,Pr100263,Mac OS X,Pr104957,10,387
U108340,1,2,63,Pr100219,Windows,Pr100219,10,7
U108341,2,8,831,Pr100130,Windows,Pr101602,6,52
U108342,1,1,89,Product101,Windows,Product101,1,3
U108343,2,3,1004,Pr100872,Windows,Pr100872,2,0
U108344,1,1,51,Pr100101,Windows,Pr100101,1,0
U108345,4,5,113,Pr100390,Windows,Pr100390,4,8
U108346,1,1,713,Pr100234,Android,Pr100234,1,0
U108347,1,2,57,Pr100119,Windows,Pr100119,2,4
U108348,1,1,418,Product101,Android,Product101,0,1
U108349,3,9,111,Pr100234,Android,Pr100234,8,3
U108350,1,1,315,Pr100010,Android,Pr100010,1,0
U108351,0,0,84,Product101,Android,Pr100895,0,0
U108353,1,5,126,Pr100095,Mac OS X,Pr100095,5,11
U108354,0,2,109,Pr100166,Android,Pr100166,0,0
U108355,2,2,305,Pr100133,Windows,Pr100133,2,79
U108356,1,1,113,Pr100868,Windows,Pr100868,1,0
U108357,1,2,789,Pr100966,Windows,Pr100017,1,0
U108358,2,3,48,Pr100219,Windows,Pr100219,0,3
U108359,2,4,605,Pr100054,Windows,Pr100054,1,3
U108360,1,1,783,Pr103173,Windows,Pr103173,1,0
U108362,0,2,93,Pr100869,Linux,Pr100869,0,0
U108363,2,1,1535,Product101,Windows,Product101,1,8
U108364,1,1,66,Pr100039,Windows,Pr100039,1,1
U108365,1,19,50,Pr100123,Windows,Pr100112,2,13
U108366,1,5,124,Pr101384,Windows,Pr101384,1,4
U108367,2,4,961,Pr100642,Android,Pr100642,4,1
U108368,2,4,70,Pr100219,Windows,Pr100219,12,16
U108369,2,5,68,Pr100145,Windows,Pr100145,8,7
U108370,2,1,125,Pr100321,Windows,Pr100321,2,0
U108371,1,3,200,Pr100017,Android,Pr100017,4,7
U108372,5,5,818,Pr100392,Windows,Pr100161,5,21
U108373,2,10,168,Pr100017,Windows,Pr100017,2,1
U108374,0,1,78,Product101,Windows,Pr100153,0,0
U108375,3,2,255,Pr101077,Android,Pr101077,3,4
U108376,1,1,138,Product101,Android,Product101,0,0
U108377,2,6,49,Pr100219,Mac OS X,Pr100219,8,2
U108378,3,7,319,Pr100489,Windows,Pr100014,2,15
U108379,1,1,49,Pr100219,Mac OS X,Pr100219,1,0
U108380,1,1,83,Pr100471,Windows,Pr100471,1,0
U108381,2,2,53,Pr100108,Android,Pr100108,2,2
U108382,2,1,572,Pr100102,Android,Pr100102,1,36
U108383,1,1,605,Pr100234,Android,Pr100234,1,0
U108384,0,0,244,Product101,Windows,Product101,0,0
U108385,1,1,56,Pr101126,Mac OS X,Pr101126,2,0
U108386,1,2,56,Pr100962,Android,Pr100962,3,2
U108387,1,1,1659,Pr100470,Windows,Pr100470,1,0
U108388,1,1,59,Pr100318,Android,Pr100318,1,0
U108389,1,1,483,Product101,Android,Product101,0,0
U108390,1,2,208,Pr100910,Windows,Pr100910,2,1
U108391,1,1,50,Pr100209,Windows,Pr100209,1,3
U108392,2,3,70,Pr100219,Mac OS X,Pr100219,15,13
U108394,3,25,89,Pr100737,Windows,Pr100020,8,17
U108395,2,3,1398,Pr100014,Windows,Pr100014,0,9
U108396,1,7,1041,Pr100020,Windows,Pr100020,1,1
U108397,2,2,301,Pr100540,Mac OS X,Pr100540,1,2
U108398,1,1,194,Pr100209,Mac OS X,Pr100209,1,0
U108399,1,2,172,Pr101381,Windows,Pr101381,3,5
U108401,1,3,695,Pr100723,Windows,Pr100547,2,3
U108402,0,2,325,Pr102683,Android,Pr102683,0,0
U108403,1,3,51,Pr100060,Windows,Pr100060,2,0
U108404,2,4,126,Pr100044,iOS,Pr100515,3,6
U108405,1,1,62,Pr100767,Android,Pr100767,2,0
U108406,2,3,428,Pr101367,Android,Pr101042,8,3
U108407,1,3,377,Pr100193,Linux,Pr100193,1,1
U108408,1,2,49,Pr100219,Windows,Pr100219,6,3
U108409,1,1,102,Pr100268,Windows,Pr100268,1,0
U108410,2,4,122,Pr100872,Windows,Pr100686,4,1
U108411,0,7,282,Pr100072,Windows,Pr108233,0,0
U108412,3,2,63,Pr100219,Windows,Pr100219,3,2
U108413,1,2,45,Pr100578,Windows,Pr100578,2,1
U108414,1,4,70,Pr100219,Mac OS X,Pr100070,5,10
U108415,2,4,874,Pr100200,Windows,Pr100200,5,13
U108416,1,4,291,Pr100001,Mac OS X,Pr100001,2,0
U108417,1,1,244,Pr100017,Android,Pr100017,1,0
U108418,1,1,64,Pr101173,Windows,Pr101173,2,2
U108419,1,9,70,Pr100219,Mac OS X,Pr100219,22,37
U108420,1,1,59,Pr100209,Windows,Pr100209,1,0
